Date:, 200308
Serial number:, 0008
Data Source:, simulation
Circuit type:, rc
Circuit configuration:, parallel
Circuit elements:, [R=80.0 ohm C=1e-05 F]
---
,freq [Hz],angular_freq [1/s],Re_Z [ohm],Im_Z [ohm],|Z| [ohm],phase_angle [rad]
0,100000000.0,628318530.7179586,3.166286988810525e-10,-0.00015915494309126546,0.00015915494309158042,-1.570794337358108
1,71626291.1569279,450041260.2049765,6.171707694575476e-10,-0.0002222018486786798,0.00022220184867953688,-1.5707935492717882
2,51303255.84896997,322347863.3607233,1.2029855790632446e-09,-0.00031022386485183955,0.000310223864854172,-1.5707924489965859
3,36746619.40736688,230885819.1488878,2.344852308374935e-09,-0.00043311451680184596,0.00043311451680819337,-1.5707909128634365
4,26320240.607048776,165374949.0636404,4.570572119657726e-09,-0.000604686505184073,0.0006046865052013465,-1.5707887682135815
5,18852212.170408722,118451942.51694426,8.908931887022956e-09,-0.0008442242302152121,0.0008442242302622192,-1.5707857739920181
6,13503140.378698722,84842733.2282232,1.7365236842488102e-08,-0.001178651325497705,0.0011786513256256271,-1.5707815936533258
7,9671798.642975444,60769703.12754277,3.3848215969043264e-08,-0.0016455568286685696,0.0016455568290166893,-1.5707757573345325
8,6927550.656129393,43527084.4973345,6.597674045307029e-08,-0.002297420125247599,0.002297420126194951,-1.5707676090433151
9,4961947.603002898,31176836.274182778,1.2860146848311163e-07,-0.003207509542013958,0.003207509544592023,-1.5707562329255784
10,3554059.0371810608,22330811.523264866,2.5066921418295765e-07,-0.004478117581283631,0.00447811758829942,-1.5707403503250137
11,2545640.673860415,15994732.0793585,4.886029342374699e-07,-0.0062520584210534035,0.0062520584401457415,-1.5707181760643152
12,1823348.0008684385,11456433.368931845,9.523819167409304e-07,-0.008728719976734453,0.008728720028691173,-1.5706872177943214
13,1305996.547906052,8205818.321030567,1.8563771250361904e-06,-0.012186474738691219,0.012186474880083053,-1.5706439958583065
14,935436.8899026163,5877523.322429887,3.618439129112916e-06,-0.017013968297723243,0.017013968682498312,-1.5705836521847623
