Date:, 200306
Serial number:, 0006
Data Source:, simulation
Circuit type:, rc
Circuit elements:, [R=100 ohm C=1e-05 F]
---
,freq [Hz],angular_freq [1/s],Re_Z [ohm],Im_Z [ohm],|Z| [ohm],phase_angle [rad]
0,100000000.0,628318530.7179586,100.0,-0.00015915494309189535,100.00000000012665,-1.5915494309176097e-06
1,71626291.1569279,450041260.2049765,100.0,-0.00022220184868039397,100.00000000024687,-2.2220184868002827e-06
2,51303255.84896997,322347863.3607233,100.0,-0.00031022386485650443,100.0000000004812,-3.1022386485550926e-06
3,36746619.40736688,230885819.1488878,100.0,-0.0004331145168145408,100.00000000093794,-4.331145168118326e-06
4,26320240.607048776,165374949.0636404,100.0,-0.00060468650521862,100.00000000182823,-6.0468650521125e-06
5,18852212.170408722,118451942.51694426,100.0,-0.0008442242303092263,100.00000000356357,-8.4422423028917e-06
6,13503140.378698722,84842733.2282232,100.0,-0.0011786513257535493,100.0000000069461,-1.1786513256989691e-05
7,9671798.642975444,60769703.12754277,100.0,-0.0016455568293648089,100.00000001353928,-1.645556829216278e-05
8,6927550.656129393,43527084.4973345,100.0,-0.002297420127142303,100.0000000263907,-2.2974201267380994e-05
9,4961947.603002898,31176836.274182778,100.0,-0.0032075095471700886,100.00000005144058,-3.207509546070114e-05
10,3554059.0371810608,22330811.523264866,100.0,-0.004478117595315208,100.00000010026768,-4.478117592321804e-05
11,2545640.673860415,15994732.0793585,100.0,-0.006252058459238079,100.00000019544117,-6.252058451092014e-05
12,1823348.0008684385,11456433.368931845,100.0,-0.008728720080647893,100.00000038095277,-8.728720058479693e-05
13,1305996.547906052,8205818.321030567,100.0,-0.012186475021474885,100.00000074255087,-0.000121864749611477
14,935436.8899026163,5877523.322429887,100.0,-0.017013969067273385,100.00000144737571,-0.00017013968903102685
15,670018.750350959,4209851.967739973,100.0,-0.023753804353763116,100.00000282121606,-0.00023753803906999027
16,479909.5809323878,3015360.8276890917,100.0,-0.033163526925776864,100.00000549909744,-0.0003316352570998047
17,343741.43372862396,2159791.1258725356,100.0,-0.046300773626709354,100.00001071880762,-0.00046300770318115705
18,246209.24014946254,1546978.2801989533,100.0,-0.06464214868429777,100.00002089303476,-0.000646421396804947
19,176350.5472047139,1108043.1671097383,100.0,-0.09024919151917499,100.00004072457456,-0.0009024916701678245
20,126313.35639768369,793650.2250184647,100.0,-0.1260000902761332,100.00007938008224,-0.001260000235968534
21,90473.57242349294,568462.220939339,100.0,-0.17591318528566044,100.00015472712408,-0.0017591300382891533
22,64802.86440412508,407168.4054871497,100.0,-0.24559862369565902,100.00030159296502,-0.00245598129891254
23,46415.888336127726,291639.62761324603,100.0,-0.34288893048723007,100.00058786236534,-0.0034288758668277503
24,33245.97932270938,208890.64880324394,100.0,-0.4787193709862567,100.00114585461587,-0.004787157140635825
25,23812.86194765587,149620.62431140724,100.0,-0.6683570561226155,100.00223348083016,-0.00668347104527052
26,17056.269831425252,107167.70400010158,100.0,-0.9331169397816453,100.00435344135428,-0.00933089858807752
27,12216.77348996793,76760.25169330758,100.0,-1.3027575834371397,100.0084855265852,-0.013026838905869963
28,8750.421749906795,54980.52137063906,100.0,-1.818825967943666,100.01653927177078,-0.01818625444112576
29,6267.602560047386,39380.5083165309,100.0,-2.539327303655515,100.03223572006722,-0.025387817131391963
30,4489.251258218607,28206.797545876623,100.0,-3.5452447176024195,100.06282406622195,-0.03543760525696249
31,3215.4841769777026,20203.482936254746,100.0,-4.949641619492844,100.12241982773597,-0.04945605516210141
32,2303.1320587069963,14471.005511762072,100.0,-6.910369837031693,100.23848168884321,-0.06899401501288285
33,1649.6480740980207,10365.044541189785,100.0,-9.647811893389237,100.46432339059584,-0.096180439333769
34,1181.5817326180995,7424.096981617841,100.0,-13.469651628689828,100.90307980928168,-0.13389066424756732
35,846.3231720621134,5317.605319826292,100.0,-18.80545734132571,101.75286347723302,-0.18588363497884472
36,606.1898993497572,3808.8034689550664,100.0,-26.254964535472524,103.38918300653565,-0.2567547748708001
37,434.19134227214533,2728.1046622689264,100.0,-36.655485173663166,106.50645329423301,-0.35134622684025285
38,310.9951549940195,1954.0401884624616,100.0,-51.176020119977714,112.33425584086255,-0.47301144673894535
39,222.75429519995564,1399.6065147115055,100.0,-71.44865285270019,122.90203413477607,-0.6203824449458383
40,159.5506400444829,1002.4862372785938,100.0,-99.75199287669594,141.24609758457893,-0.7841565888214079
41,114.28020598100309,718.0437111212954,100.0,-139.26728756365017,171.4508016468177,-0.948062857728366
42,81.85467307069021,514.3080791617493,100.0,-194.4359889562421,218.64435460672635,-1.0957678838132494
43,58.62946645916402,368.37980222399773,100.0,-271.45896543805026,289.29218779064286,-1.2178422599348109
44,41.994112349794214,263.8567897042758,100.0,-378.99346881343297,391.96434710728295,-1.3128190945776066
45,30.078825180430957,188.99083243090715,100.0,-529.1261947140152,538.4928318302241,-1.3840085662112787
46,21.54434690031882,135.3671238968633,100.0,-738.7318066696191,745.4694374589475,-1.4362470635853308
47,15.43141663868093,96.95845029312662,100.0,-1031.3696196430337,1036.2062016426153,-1.4741400076930544
48,11.052951411260198,69.44774190819994,100.0,-1439.9316270381519,1443.399837378659,-1.5014599114694807
49,7.916819159263001,49.74284182107913,100.0,-2010.339504921968,2012.8251103982936,-1.5210944512441193
50,5.670523941381169,35.628952712496236,100.0,-2806.706130459084,2808.487013100934,-1.535182438672095
51,4.061585988376979,25.519697406016714,100.0,-3918.5417604686504,3919.8175376587046,-1.5452821671682717
52,2.9091634056238775,18.278812766400474,100.0,-5470.814832340577,5471.728696651329,-1.5525195493623094
53,2.0837258511429577,13.09243565209171,100.0,-7637.998204254951,7638.652797987474,-1.5577046391321763
54,1.4924955450518291,9.377626079700642,100.0,-10663.679608260969,10664.148479257066,-1.5614189755897683
55,1.0690192046030011,6.716845759454385,100.0,-14887.940497851043,14888.276336351135,-1.5640795820451503
56,0.7656988080124189,4.811027500228553,100.0,-20785.58062601999,20785.821176003068,-1.5659853364128102
57,0.5484416576121004,3.4459605649535665,100.0,-29019.484731493863,29019.65702901062,-1.5673503798696977
58,0.39282841850712547,2.468213747406564,100.0,-40515.12965806684,40515.25306856626,-1.5683281180596562
59,0.28136842678706836,1.767889965092743,100.0,-56564.60638077891,56564.694775208096,-1.5690284386716087
60,0.20153376859417352,1.2662740137314419,100.0,-78971.84883808927,78971.91215176457,-1.5695300534579668
61,0.14435116387279176,0.9069851119197979,100.0,-110255.39304424955,110255.43839349582,-1.5698893419316786
62,0.10339338492393974,0.6496397970136615,100.0,-153931.45626190302,153931.48874388944,-1.5701466870892724
63,0.07405684692262442,0.4653128924802815,100.0,-214909.1538533669,214909.17711901027,-1.570331013935999
64,0.05304417279843926,0.3332863671586486,100.0,-300042.2755137737,300042.29217809165,-1.5704630404400783
65,0.03799357365039398,0.23872066372740092,100.0,-418899.6395979849,418899.65153401793,-1.5705576061357038
66,0.027213387683753087,0.1709867576531393,100.0,-584840.6120599012,584840.6206092391,-1.5706253400389099
67,0.019491940296028503,0.12247147287642801,100.0,-816516.676507178,816516.6826307516,-1.5706738553226325
68,0.013961353908567902,0.08772177374664814,100.0,-1139967.829296441,1139967.8336825299,-1.570708605021375
69,0.01,0.06283185307179587,100.0,-1591549.4309189531,1591549.4340605459,-1.5707334949419076
