Date:, 200308
Serial number:, 0042
Data Source:, simulation
Circuit type:, rc
Circuit configuration:, parallel
Circuit elements:, [R=170.0 ohm Q=1e-05 [s^(alpha-1)/ohm]                        alpha=0.75]
---
,freq [Hz],angular_freq [1/s],Re_Z [ohm],Im_Z [ohm],|Z| [ohm],phase_angle [rad]
0,100000000.0,628318530.7179586,0.009645476003353292,-0.023277223111903434,0.02519651410676873,-1.1779603124858982
1,71626291.1569279,450041260.2049765,0.0123894811094547,-0.029895980791063387,0.03236153441388659,-1.177921373570056
2,51303255.84896997,322347863.3607233,0.015914469781631517,-0.038396395354503746,0.041563848770894876,-1.1778713628050057
3,36746619.40736688,230885819.1488878,0.020442949608136286,-0.049313176827849345,0.053382615124547214,-1.1778071327067763
4,26320240.607048776,165374949.0636404,0.026260970168657846,-0.06333283468865972,0.0685615526654716,-1.1777246414685811
5,18852212.170408722,118451942.51694426,0.03373636465897627,-0.08133667544572694,0.08805564759268393,-1.1776186991335962
6,13503140.378698722,84842733.2282232,0.04334229006002699,-0.10445591620626807,0.11309108071876585,-1.1774826419116813
7,9671798.642975444,60769703.12754277,0.05568764436467947,-0.13414228699100983,0.14524209752707878,-1.177307914419124
8,6927550.656129393,43527084.4973345,0.07155643445725032,-0.17225840623074345,0.18652957360534173,-1.1770835340092496
9,4961947.603002898,31176836.274182778,0.09195883367466898,-0.2211933537888519,0.23954733739110032,-1.1767954042456057
10,3554059.0371810608,22330811.523264866,0.11819757102094307,-0.2840102785577768,0.30762396545411874,-1.1764254355797967
11,2545640.673860415,15994732.0793585,0.15195453231889544,-0.36463460696627653,0.39502984253054246,-1.1759504199986033
12,1823348.0008684385,11456433.368931845,0.1954041714869831,-0.4680934984700324,0.5072418688795598,-1.1753405923066311
13,1305996.547906052,8205818.321030567,0.25136274212839693,-0.6008196303809993,0.6512813956973342,-1.1745577932860252
14,935436.8899026163,5877523.322429887,0.3234857867454743,-0.7710351324424223,0.83614486166384,-1.1735531287287597
15,670018.750350959,4209851.967739973,0.4165312447395519,-0.9892343558796091,1.0733512419971505,-1.1722639929345966
16,479909.5809323878,3015360.8276890917,0.5367126814110915,-1.2687867498210463,1.3776357714972918,-1.170610295782388
17,343741.43372862396,2159791.1258725356,0.6921775659254503,-1.62668261441621,1.767825248946976,-1.1684896998543153
18,246209.24014946254,1546978.2801989533,0.893660787251834,-2.0844433527371593,2.267935998532961,-1.1657716409538292
19,176350.5472047139,1108043.1671097383,1.1553858658452847,-2.6692112090451117,2.908540007888343,-1.1622898774885495
20,126313.35639768369,793650.2250184647,1.4963184431222383,-3.4150162831293676,3.728445399528667,-1.157833303051947
21,90473.57242349294,568462.220939339,1.9419218649023007,-4.364181981728521,4.776729519140634,-1.152134783618632
22,64802.86440412508,407168.4054871497,2.5266255178608694,-5.568758866994968,6.1151379237299945,-1.144857884853734
23,46415.888336127726,291639.62761324603,3.297291449653662,-7.091746007219547,7.820805095057256,-1.1355816039984021
24,33245.97932270938,208890.64880324394,4.318039945570383,-9.007628832045246,9.989136406488514,-1.123783729543961
25,23812.86194765587,149620.62431140724,5.676826454225823,-11.401375862882624,12.736472437771797,-1.1088244065792874
26,17056.269831425252,107167.70400010158,7.494041849821749,-14.364425050680211,16.201770591002976,-1.0899331670238812
27,12216.77348996793,76760.25169330758,9.93290200174499,-17.98531316760645,20.545900610904052,-1.0662054613728382
28,8750.421749906795,54980.52137063906,13.210067768201244,-22.33156959823006,25.94619222855374,-1.036618943334463
29,6267.602560047386,39380.5083165309,17.602149802244266,-27.418868622187112,32.58266462678283,-1.000085309537077
30,4489.251258218607,28206.797545876623,23.438975651404135,-33.164753417493095,40.611407865650705,-0.9555588119806346
31,3215.4841769777026,20203.482936254746,31.06855330853006,-39.33051556225699,50.121297460041006,-0.9022227431917635
32,2303.1320587069963,14471.005511762072,40.776379936667745,-45.469511097304306,61.07527814236591,-0.8397602563408044
33,1649.6480740980207,10365.044541189785,52.65423074688258,-50.92177948162765,73.24954362398083,-0.7686733472458335
34,1181.5817326180995,7424.096981617841,66.45223209566782,-54.906187508116645,86.20086181224043,-0.6905436343106706
35,846.3231720621134,5317.605319826292,81.50081629925423,-56.728617519726924,99.30014654140372,-0.6080698231573808
36,606.1898993497572,3808.8034689550664,96.79875246564049,-56.03549609487215,111.84800088290703,-0.5247502215467676
37,434.19134227214533,2728.1046622689264,111.27324579113801,-52.96401162282185,123.2352293627006,-0.4442488856172546
38,310.9951549940195,1954.0401884624616,124.08097833894799,-48.08224974131377,133.07137906302972,-0.3696903894020142
39,222.75429519995564,1399.6065147115055,134.78247425650056,-42.163155062440524,141.22339399520052,-0.3031797609816961
40,159.5506400444829,1002.4862372785938,143.33067018388843,-35.94061345327696,147.76809097623368,-0.24568736092804408
41,114.28020598100309,718.0437111212954,149.941573694088,-29.96243895441656,152.9059294793919,-0.197229619298361
42,81.85467307069021,514.3080791617493,154.9479725828692,-24.557181257881663,156.88189621136672,-0.15717931534922538
43,58.62946645916402,368.37980222399773,158.69469253810996,-19.870938652505888,159.93392273903902,-0.12456657408166263
44,41.994112349794214,263.8567897042758,161.48468925747918,-15.926046447865717,162.26812324065435,-0.09830474501735094
45,30.078825180430957,188.99083243090715,163.56161933713193,-12.673847896214715,164.0519117251647,-0.07733216113955046
46,21.54434690031882,135.3671238968633,165.11180911340045,-10.032449142634077,165.41632188057963,-0.06068693685838202
47,15.43141663868093,96.95845029312662,166.27377962975916,-7.910135295127269,166.46182755440637,-0.04753711639408029
48,11.052951411260198,69.44774190819994,167.14905984433034,-6.218239635975808,167.26468459006506,-0.03718461473891517
49,7.916819159263001,49.74284182107913,167.8116844433048,-4.877242835242884,167.88254505270416,-0.029055606420256657
50,5.670523941381169,35.628952712496236,168.31567561929532,-3.8189175445111254,168.3589937912187,-0.02268512672553087
