Date:, 200308
Serial number:, 0014
Data Source:, simulation
Circuit type:, rc
Circuit configuration:, parallel
Circuit elements:, [R=140.0 ohm C=1e-05 F]
---
,freq [Hz],angular_freq [1/s],Re_Z [ohm],Im_Z [ohm],|Z| [ohm],phase_angle [rad]
0,100000000.0,628318530.7179586,1.809306850753693e-10,-0.00015915494309168965,0.0001591549430917925,-1.5707951899738746
1,71626291.1569279,450041260.2049765,3.526690111204307e-10,-0.00022220184867983417,0.00022220184868011403,-1.5707947396388346
2,51303255.84896997,322347863.3607233,6.874203309002438e-10,-0.00031022386485498113,0.00031022386485574273,-1.5707941109101478
3,36746619.40736688,230885819.1488878,1.3399156048121264e-09,-0.00043311451681039544,0.00043311451681246805,-1.5707932331197765
4,26320240.607048776,165374949.0636404,2.611755497047763e-09,-0.0006046865052073393,0.0006046865052129796,-1.5707920076055737
5,18852212.170408722,118451942.51694426,5.0908182215377796e-09,-0.0008442242302785279,0.0008442242302938771,-1.570790296621823
6,13503140.378698722,84842733.2282232,9.922992482872383e-09,-0.0011786513256700083,0.001178651325711779,-1.5707879078568556
7,9671798.642975444,60769703.12754277,1.934183770210754e-08,-0.0016455568291374653,0.001645556829251137,-1.5707845728175445
8,6927550.656129393,43527084.4973345,3.770099456555135e-08,-0.0022974201265236237,0.002297420126832963,-1.5707799166511327
9,4961947.603002898,31176836.274182778,7.34865534984785e-08,-0.0032075095454864536,0.0032075095463282707,-1.570773416012421
10,3554059.0371810608,22330811.523264866,1.4323955126395777e-07,-0.0044781175907334676,0.004478117593024338,-1.5707643402406553
11,2545640.673860415,15994732.0793585,2.7920167785554897e-07,-0.006252058446769614,0.006252058453003847,-1.5707516692345032
12,1823348.0008684385,11456433.368931845,5.442182425009447e-07,-0.008728720046716973,0.008728720063682433,-1.5707339787944012
13,1305996.547906052,8205818.321030567,1.0607869451697308e-06,-0.012186474929137358,0.01218647497530612,-1.5707092805449632
14,935436.8899026163,5877523.322429887,2.0676795653345475e-06,-0.0170139688159917,0.017013968941632544,-1.5706747984450145
15,670018.750350959,4209851.967739973,4.030308607381911e-06,-0.023753803669940527,0.023753804011851818,-1.5706266567654266
16,479909.5809323878,3015360.8276890917,7.855853260302093e-06,-0.033163525064863995,0.033163525995320416,-1.5705594444641433
17,343741.43372862396,2159791.1258725356,1.5312581456832906e-05,-0.04630076856253529,0.046300771094622245,-1.5704656069953349
18,246209.24014946254,1546978.2801989533,2.9847189254771154e-05,-0.064642134902966,0.06464214179363151,-1.57033459719425
19,176350.5472047139,1108043.1671097383,5.8177951322780706e-05,-0.09024915401551017,0.09024917276734062,-1.5701516898019112
20,126313.35639768369,793650.2250184647,0.00011340007064290916,-0.1259999882159965,0.12600003924605452,-1.5698963263930674
21,90473.57242349294,568462.220939339,0.00022103857070871592,-0.1759129075456673,0.17591304641560906,-1.5695398047041422
22,64802.86440412508,407168.4054871497,0.00043084641665711357,-0.24559786787218077,0.24559824578362913,-1.569042052710938
23,46415.888336127726,291639.62761324603,0.0008398008098646118,-0.342886873641505,0.34288790206282527,-1.5683471250458227
24,33245.97932270938,208890.64880324394,0.0016369254042954843,-0.4787137736441146,0.4787165723070049,-1.5673769160434907
25,23812.86194765587,149620.62431140724,0.0031906498142188237,-0.6683418240274944,0.6683494400316614,-1.566022384089816
26,17056.269831425252,107167.70400010158,0.006219061034779572,-0.9330754889873518,0.9330962141543283,-1.5641313044905774
27,12216.77348996793,76760.25169330758,0.012121645529924872,-1.3026447865397262,1.3027011837675906,-1.5614911840579746
28,8750.421749906795,54980.52137063906,0.02362549745234474,-1.8185190345988664,1.8186724947962083,-1.5578054435811686
29,6267.602560047386,39380.5083165309,0.046043303370380435,-2.538492167816951,2.5389097013980746,-1.552660263306222
30,4489.251258218607,28206.797545876623,0.08971932420476258,-3.5429727393152497,3.5441085464001754,-1.5454785610998831
31,3215.4841769777026,20203.482936254746,0.17477405721079287,-4.943462555581571,4.946551122702665,-1.535456463207227
32,2303.1320587069963,14471.005511762072,0.34026534779550743,-6.893574412774598,6.9019670161028035,-1.5214765702810022
33,1649.6480740980207,10365.044541189785,0.6617166143996939,-9.602211054657388,9.62498446834888,-1.5019921639519476
34,1181.5817326180995,7424.096981617841,1.284053284035523,-13.346110554342445,13.407738801340562,-1.4748797596910863
35,846.3231720621134,5317.605319826292,2.481267510471796,-18.472161839035746,18.63806458476983,-1.437270875695994
36,606.1898993497572,3808.8034689550664,4.756454516106496,-25.362960645222778,25.805108646446527,-1.3854141203863382
37,434.19134227214533,2728.1046622689264,8.981608805400233,-34.30387639936323,35.460192226721404,-1.314719686706481
38,310.9951549940195,1954.0401884624616,16.50200962654208,-45.1438260009207,48.06538617046461,-1.2203423910848157
39,222.75429519995564,1399.6065147115055,28.928961869737453,-56.6848288954154,63.64003976871199,-1.0989050097895532
40,159.5506400444829,1002.4862372785938,47.1418856997615,-66.16272825872005,81.2395470073942,-0.9517208305787517
41,114.28020598100309,718.0437111212954,69.63268510303388,-69.99903627741219,98.73487688970268,-0.7880218532734516
42,81.85467307069021,514.3080791617493,92.19958038245787,-66.38658472042971,113.61312095679838,-0.6240436736047716
43,58.62946645916402,368.37980222399773,110.5863341745071,-57.032880676634605,124.4270339774721,-0.47615363483001055
44,41.994112349794214,263.8567897042758,123.18998768941316,-45.506320545612944,131.3263045871536,-0.3538516301490831
45,30.078825180430957,188.99083243090715,130.84034280011068,-34.618675421873434,135.34270572149612,-0.25865994546114857
46,21.54434690031882,135.3671238968633,135.1461521379314,-25.61208428889558,137.55166774456205,-0.18729281242330936
47,15.43141663868093,96.95845029312662,137.4670534461445,-18.660029455900816,138.7277458998748,-0.13491720871444438
48,11.052951411260198,69.44774190819994,138.6889651465895,-13.484289639821963,139.3429406913839,-0.09692220101475504
49,7.916819159263001,49.74284182107913,139.32431516101252,-9.702542319238193,139.66174895991296,-0.06952772671758523
50,5.670523941381169,35.628952712496236,139.6525350450454,-6.965942994220204,139.82615959221064,-0.049839226730647904
51,4.061585988376979,25.519697406016714,139.82152345827262,-4.99548415730474,139.91073327003244,-0.03571238639639872
52,2.9091634056238775,18.278812766400474,139.90837884458057,-3.580302685890999,139.95418192480452,-0.02558475399125966
53,2.0837258511429577,13.09243565209171,139.95298037956755,-2.5652555459131188,139.97648821548373,-0.01832735763268923
54,1.4924955450518291,9.377626079700642,139.97587345793016,-1.8376979620551481,139.98793620919704,-0.013127922293955142
55,1.0690192046030011,6.716845759454385,139.9876212595669,-1.3163853643268002,139.993810492962,-0.009403306899799372
56,0.7656988080124189,4.811027500228553,139.99364902966812,-0.9429186134747088,139.99682447882,-0.006735336649495415
57,0.5484416576121004,3.4459605649535665,139.99674167346262,-0.6753925514402415,139.99837082725202,-0.004824307363704045
58,0.39282841850712547,2.468213747406564,139.99832835345444,-0.4837641181183083,139.9991641742322,-0.003455485493033554
59,0.28136842678706836,1.767889965092743,139.9991423859092,-0.34650431052389463,139.9995711922979,-0.0024750408972263067
60,0.20153376859417352,1.2662740137314419,139.9995600147363,-0.2481889266926944,139.9997800071953,-0.0017727817620819977
61,0.14435116387279176,0.9069851119197979,139.999774272889,-0.17776879531269976,139.999887136399,-0.0012697784742501804
62,0.10339338492393974,0.6496397970136615,139.99988419455178,-0.12732929489011865,139.99994209726393,-0.0009094954650462838
63,0.07405684692262442,0.4653128924802815,139.99994058801067,-0.09120128822290476,139.99997029400217,-0.0006514379573218299
64,0.05304417279843926,0.3332863671586486,139.99996951970883,-0.06532411374096342,139.9999847598536,-0.00046660088015988677
65,0.03799357365039398,0.23872066372740092,139.99998436261657,-0.04678924486441742,139.99999218130807,-0.000334208916775139
66,0.027213387683753087,0.1709867576531393,139.99999197751274,-0.03351340257958059,139.99999598875633,-0.00023938145614193135
67,0.019491940296028503,0.12247147287642801,139.99999588420272,-0.02400440797808504,139.99999794210134,-0.00017146006034677338
68,0.013961353908567902,0.08772177374664814,139.99999788846196,-0.017193467395024028,139.99999894423098,-0.00012281048262788118
69,0.01,0.06283185307179587,139.99999891671226,-0.012315043106781023,139.99999945835614,-8.796459407363095e-05
