Date:, 200308
Serial number:, 0019
Data Source:, simulation
Circuit type:, rc
Circuit configuration:, parallel
Circuit elements:, [R=190.0 ohm C=1e-05 F]
---
,freq [Hz],angular_freq [1/s],Re_Z [ohm],Im_Z [ohm],|Z| [ohm],phase_angle [rad]
0,100000000.0,628318530.7179586,1.333173468977193e-10,-0.00015915494309178365,0.0001591549430918395,-1.5707954891373015
1,71626291.1569279,450041260.2049765,2.598613766153535e-10,-0.00022220184868009004,0.000222201848680242,-1.5707951573114824
2,51303255.84896997,322347863.3607233,5.065202438223693e-10,-0.00031022386485567746,0.000310223864856091,-1.570794694037713
3,36746619.40736688,230885819.1488878,9.87306235129044e-10,-0.0004331145168122902,0.00043311451681341554,-1.570794047244808
4,26320240.607048776,165374949.0636404,1.9244514188937084e-09,-0.0006046865052124952,0.0006046865052155575,-1.5707931442343428
5,18852212.170408722,118451942.51694426,3.751129215932288e-09,-0.000844224230292559,0.0008442242303008927,-1.570791883509474
6,13503140.378698722,84842733.2282232,7.311678671827047e-09,-0.001178651325708192,0.0011786513257308706,-1.5707901233668664
7,9671798.642975444,60769703.12754277,1.425188041297919e-08,-0.0016455568292413757,0.0016455568293030922,-1.570787665969479
8,6927550.656129393,43527084.4973345,2.7779680209614974e-08,-0.0022974201268064,0.0022974201269743517,-1.5707842351100174
9,4961947.603002898,31176836.274182778,5.414798680134349e-08,-0.0032075095462559826,0.003207509546713036,-1.5707794451657027
10,3554059.0371810608,22330811.523264866,1.0554493255964172e-07,-0.004478117592827615,0.004478117594071412,-1.5707727577549255
11,2545640.673860415,15994732.0793585,2.0572755229161371e-07,-0.006252058452468498,0.00625205845585329,-1.5707634212240704
12,1823348.0008684385,11456433.368931845,4.0100291623948654e-07,-0.008728720062225566,0.008728720071436729,-1.5707503861629255
13,1305996.547906052,8205818.321030567,7.816324886214839e-07,-0.01218647497134149,0.012186474996408188,-1.5707321874527662
14,935436.8899026163,5877523.322429887,1.5235533742153719e-06,-0.017013968930843438,0.017013968999058413,-1.5707067795895187
15,670018.750350959,4209851.967739973,2.969701118198582e-06,-0.02375380398249101,0.023753804168127057,-1.5706713067726334
16,479909.5809323878,3015360.8276890917,5.788523603419581e-06,-0.03316352591541971,0.033163526420598284,-1.5706217819181125
17,343741.43372862396,2159791.1258725356,1.128295532171945e-05,-0.04630077087718535,0.046300772251947335,-1.5705526385174744
18,246209.24014946254,1546978.2801989533,2.1992667909712423e-05,-0.06464214120191192,0.06464214494310473,-1.5704561049728432
19,176350.5472047139,1108043.1671097383,4.28679722747435e-05,-0.09024917115707057,0.09024918133812221,-1.5703213310857818
20,126313.35639768369,793650.2250184647,8.355797772450002e-05,-0.1260000348639609,0.126000062570044,-1.5701331685222366
21,90473.57242349294,568462.220939339,0.00016287064331830476,-0.17591303449043066,0.17591310988802938,-1.5698704681895252
22,64802.86440412508,407168.4054871497,0.0003174662272433057,-0.24559821333108806,0.24559841851328781,-1.5695037031795946
23,46415.888336127726,291639.62761324603,0.0006188022933323747,-0.34288781374798516,0.342888372117153,-1.5689916501725791
24,33245.97932270938,208890.64880324394,0.0012061620069550244,-0.47871633196985003,0.47871785147564183,-1.5682767564897482
25,23812.86194765587,149620.62431140724,0.0023510296161065158,-0.6683487859792836,0.6683529210381579,-1.567278672587557
26,17056.269831425252,107167.70400010158,0.004582559068175514,-0.9330944341843083,0.9331056869151252,-1.565885224490457
27,12216.77348996793,76760.25169330758,0.00893209229041826,-1.30269633948468,1.3027269611010088,-1.5639398153822524
28,8750.421749906795,54980.52137063906,0.017409604103032966,-1.8186593098382224,1.8187426369820068,-1.5612238509359195
29,6267.602560047386,39380.5083165309,0.03393174519001154,-2.538873809934348,2.539100546670453,-1.5574322419092008
30,4489.251258218607,28206.797545876623,0.06612834540584402,-3.544010816722241,3.5446277134715234,-1.5521393091104891
31,3215.4841769777026,20203.482936254746,0.1288544075540869,-4.946284866132398,4.947962958155256,-1.544751472068282
32,2303.1320587069963,14471.005511762072,0.25100066637705926,-6.901240850536919,6.905803835299788,-1.5344419834668368
33,1649.6480740980207,10365.044541189785,0.4886362804352276,-9.622999941189631,9.635397930687306,-1.520061944047281
34,1181.5817326180995,7424.096981617841,0.9501275558937186,-13.402294327738739,13.435930768644447,-1.5000218312402684
35,846.3231720621134,5317.605319826292,1.8432338518929323,-18.623021259368553,18.714016988868455,-1.4721415477595903
36,606.1898993497572,3808.8034689550664,3.5600383389704344,-25.763024112658886,26.007831213009336,-1.433481894858684
37,434.19134227214533,2728.1046622689264,6.8179476613951655,-35.34014212409958,35.99180539602148,-1.3802141584546024
38,310.9951549940195,1954.0401884624616,12.851761384161806,-47.714430650646044,49.414923484618924,-1.3076927808714487
39,222.75429519995564,1399.6065147115055,23.539255372205645,-62.59682082375398,66.87644219543286,-1.211109332783399
40,159.5506400444829,1002.4862372785938,41.054691144093994,-78.19784941058742,88.3198240338932,-1.0873411027646405
41,114.28020598100309,718.0437111212954,66.40412006978518,-90.59401553644003,112.32445331831882,-0.9382735757855274
42,81.85467307069021,514.3080791617493,97.19210926948001,-94.97470535332374,135.89150363875294,-0.7738597220985118
43,58.62946645916402,368.37980222399773,127.52616923746055,-89.25832350395159,155.6597962067197,-0.6106733612614907
44,41.994112349794214,263.8567897042758,151.8384846959009,-76.12086873830222,169.85085249188822,-0.4647093649896145
45,30.078825180430957,188.99083243090715,168.2994219703054,-60.43339092603619,178.8208326072721,-0.34474318106760493
46,21.54434690031882,135.3671238968633,178.2112254601553,-45.835487969685694,184.01123019378332,-0.251741258118487
47,15.43141663868093,96.95845029312662,183.7635436093419,-33.853113976596845,186.85575529208342,-0.18217849412694934
48,11.052951411260198,69.44774190819994,186.74852336991418,-24.64160018018937,188.3672461981745,-0.13119281395303173
49,7.916819159263001,49.74284182107913,188.3178685990105,-17.79818530462635,189.15706445653043,-0.09423149338885234
50,5.670523941381169,35.628952712496236,189.13327512992427,-12.803378980330864,189.56614221607617,-0.06759188684077715
51,4.061585988376979,25.519697406016714,189.5543519579791,-9.191002437526317,189.7770451662056,-0.048449480112957986
52,2.9091634056238775,18.278812766400474,189.77110660508518,-6.590701999603256,189.8855188132212,-0.03471579119936385
53,2.0837258511429577,13.09243565209171,189.88250130529525,-4.723446416615817,189.94124156698064,-0.024870498656415326
54,1.4924955450518291,9.377626079700642,189.93970118519474,-3.384248641269176,189.96984820014728,-0.017815604446319463
55,1.0690192046030011,6.716845759454385,189.969059963137,-2.4243864621977718,189.98452935172386,-0.012761314166318734
56,0.7656988080124189,4.811027500228553,189.98412549489768,-1.7366358194893683,189.99206258165253,-0.009140697666323926
57,0.5484416576121004,3.4459605649535665,189.99185553066553,-1.2439384394599544,189.9959277216921,-0.0065472315200738465
58,0.39282841850712547,2.468213747406564,189.99582153483783,-0.8910055674579728,189.99791075593222,-0.004689571741952867
59,0.28136842678706836,1.767889965092743,189.99785628836955,-0.6382010766905493,189.9989281411614,-0.0033589783007982672
60,0.20153376859417352,1.2662740137314419,189.99890020009494,-0.45712227292577434,189.9994500992517,-0.0024059159839188576
61,0.14435116387279176,0.9069851119197979,189.9994357652504,-0.32742065307326385,189.99971788241575,-0.0017232700068038653
62,0.10339338492393974,0.6496397970136615,189.99971052878425,-0.23451960942309033,189.999855264337,-0.0012343149874855023
63,0.07405684692262442,0.4653128924802815,189.9998514917314,-0.16797782289003882,189.9999257458512,-0.0008840942653697562
64,0.05304417279843926,0.3332863671586486,189.99992381039397,-0.12031633029765385,189.99996190519315,-0.0006332440129582288
65,0.03799357365039398,0.23872066372740092,189.99996091224386,-0.08617814187658708,189.9999804561209,-0.0004535692299785423
66,0.027213387683753087,0.1709867576531393,189.99997994670645,-0.061726212997972776,189.99998997335297,-0.00032487482811147214
