Date:, 200308
Serial number:, 0032
Data Source:, simulation
Circuit type:, rc
Circuit configuration:, parallel
Circuit elements:, [R=70.0 ohm Q=1e-05 [s^(alpha-1)/ohm]                        alpha=0.75]
---
,freq [Hz],angular_freq [1/s],Re_Z [ohm],Im_Z [ohm],|Z| [ohm],phase_angle [rad]
0,100000000.0,628318530.7179586,0.009649246336937086,-0.023273449236643148,0.025194471501531826,-1.1777647214250058
1,71626291.1569279,450041260.2049765,0.012395699657747051,-0.029889754739377928,0.03235816447799899,-1.1776701729993206
2,51303255.84896997,322347863.3607233,0.015924725707759317,-0.038386123532090526,0.04155828880847098,-1.177548747176722
3,36746619.40736688,230885819.1488878,0.02045986300096602,-0.04929622975908568,0.05337344154613662,-1.1773928074632807
4,26320240.607048776,165374949.0636404,0.026288860135961427,-0.06330487338257086,0.06854641610785696,-1.1771925502460603
5,18852212.170408722,118451942.51694426,0.033782349604803336,-0.08129053938450341,0.08803067044073137,-1.176935391482582
6,13503140.378698722,84842733.2282232,0.043418098854014806,-0.10437978732967498,0.1130498620569047,-1.1766051809181588
7,9671798.642975444,60769703.12754277,0.055812595868472786,-0.1340166575690069,0.145174069184362,-1.1761811960499233
8,6927550.656129393,43527084.4973345,0.07176233518206238,-0.17205106987283997,0.18641728298409332,-1.1756368552959036
9,4961947.603002898,31176836.274182778,0.09229802008909024,-0.22085112756432984,0.2393619540754169,-1.17493807398077
10,3554059.0371810608,22330811.523264866,0.11875609791959917,-0.2834453163698544,0.30731784550379804,-1.1740411672969104
11,2545640.673860415,15994732.0793585,0.15287376245326703,-0.3637017565913689,0.3945242134448344,-1.1728901809104457
12,1823348.0008684385,11456433.368931845,0.19691603807128172,-0.4665528137373524,0.506406411941961,-1.1714135022027565
13,1305996.547906052,8205818.321030567,0.25384717231884174,-0.5982742503779264,0.6499003504842427,-1.169519573739593
14,935436.8899026163,5877523.322429887,0.32756384773436004,-0.7668282310278515,0.8338606659651496,-1.1670914971698043
15,670018.750350959,4209851.967739973,0.42321545201498934,-0.9822779799573884,1.0695706375613625,-1.1639802844862321
16,479909.5809323878,3015360.8276890917,0.547647866341352,-1.257277128515968,1.3713730212446187,-1.1599964929023212
17,343741.43372862396,2159791.1258725356,0.7100232381883763,-1.6076259332165048,1.757439654701619,-1.1548999857434923
18,246209.24014946254,1546978.2801989533,0.9226902667255976,-2.0528646949846143,2.250691179221269,-1.148387624492116
19,176350.5472047139,1108043.1671097383,1.2024080203751455,-2.6168336162774906,2.8798616672927895,-1.1400788692813004
20,126313.35639768369,793650.2250184647,1.5720584494882033,-3.3280546465712453,3.68066780614221,-1.1294996375604103
21,90473.57242349294,568462.220939339,2.0630074435234214,-4.219664348335428,4.696974230783696,-1.1160654938367685
22,64802.86440412508,407168.4054871497,2.718261320540599,-5.328420505230445,5.981722969789507,-1.0990665529349806
23,46415.888336127726,291639.62761324603,3.5964459743369512,-6.691993614734782,7.597183832577408,-1.0776587091671248
24,33245.97932270938,208890.64880324394,4.776272054442844,-8.343344944504615,9.613749507920538,-1.050869335759762
25,23812.86194765587,149620.62431140724,6.360311712504785,-10.300610464408738,12.10603737891604,-1.0176306148670695
26,17056.269831425252,107167.70400010158,8.475328027809145,-12.550973497079289,15.144573975630808,-0.9768594364109277
27,12216.77348996793,76760.25169330758,11.264053800725922,-15.028473738814316,18.78121217983226,-0.9276062310899098
28,8750.421749906795,54980.52137063906,14.861284030395659,-17.590044561681054,23.027536357891574,-0.8692886027229735
29,6267.602560047386,39380.5083165309,19.348812368752746,-20.002048471869628,27.829094184903347,-0.801996939002329
30,4489.251258218607,28206.797545876623,24.69448233906613,-21.95760833599537,33.0447275950555,-0.7267997032030483
31,3215.4841769777026,20203.482936254746,30.701493615626628,-23.14159564352411,38.44626326652223,-0.6459039543884081
32,2303.1320587069963,14471.005511762072,37.01000369961033,-23.33289218422793,43.75116263056303,-0.5625075704496844
33,1649.6480740980207,10365.044541189785,43.1755504806579,-22.493566752999293,48.683556819315015,-0.48028981861060993
34,1181.5817326180995,7424.096981617841,48.79459388779426,-20.78546668606149,53.03723237530537,-0.4026994793797652
35,846.3231720621134,5317.605319826292,53.60672050298859,-18.502021135962625,56.70983397261136,-0.33234194836193554
36,606.1898993497572,3808.8034689550664,57.523782118968896,-15.963254317461901,59.69766325137502,-0.27069548580589076
37,434.19134227214533,2728.1046622689264,60.59334230986801,-13.433826783143289,62.06465044065211,-0.21817569223263172
38,310.9951549940195,1954.0401884624616,62.937216767232016,-11.089410463176415,63.90671544389023,-0.17440781160921165
39,222.75429519995564,1399.6065147115055,64.69906717500325,-9.021500233390759,65.32500868562248,-0.13854457668332884
40,159.5506400444829,1002.4862372785938,66.0130955152506,-7.259470845849447,66.41105854048207,-0.10953004596929859
41,114.28020598100309,718.0437111212954,66.99097196202219,-5.794259720659565,67.24108691958288,-0.08627841913547155
42,81.85467307069021,514.3080791617493,67.71977266365042,-4.5968503645821945,67.87561154708555,-0.06777650377123752
43,58.62946645916402,368.37980222399773,68.26492957879843,-3.6304383877697135,68.36139768382228,-0.053131550430672546
44,41.994112349794214,263.8567897042758,68.6746456275311,-2.857496191193153,68.73406896546763,-0.0415851991908489
45,30.078825180430957,188.99083243090715,68.98412115787141,-2.243381965065559,69.02058920760575,-0.03250880907232152
46,21.54434690031882,135.3671238968633,69.21901929672657,-1.7578472318153395,69.24133634824653,-0.025389979527920242
47,15.43141663868093,96.95845029312662,69.39810305843324,-1.3753725148240814,69.411730692034,-0.01981599532716191
48,11.052951411260198,69.44774190819994,69.53516525256838,-1.0749089868783899,69.54347299374733,-0.015457263578102646
49,7.916819159263001,49.74284182107913,69.6404132121556,-0.8393615186174576,69.64547135398476,-0.012052209899552902
50,5.670523941381169,35.628952712496236,69.72145439803026,-0.654996292707377,69.72453100251069,-0.009394196237584493
51,4.061585988376979,25.519697406016714,69.78399752660471,-0.5108659399111234,69.78586744321326,-0.007320543851812043
52,2.9091634056238775,18.278812766400474,69.83235343798698,-0.39829405027911596,69.83348927870081,-0.005703512939462135
53,2.0837258511429577,13.09243565209171,69.86979546149396,-0.3104332265517381,69.87048508933619,-0.004442995457857207
54,1.4924955450518291,9.377626079700642,69.89882094888064,-0.241896693085467,69.89923950983874,-0.003460655332070507
55,1.0690192046030011,6.716845759454385,69.92134283777516,-0.18845690443341018,69.92159680844338,-0.0026952635696005475
56,0.7656988080124189,4.811027500228553,69.93883124235667,-0.1468021377354905,69.93898531158777,-0.002099004509127765
57,0.5484416576121004,3.4459605649535665,69.95241899621877,-0.1143417166464833,69.95251244559208,-0.0016345626992555502
58,0.39282841850712547,2.468213747406564,69.96298092402185,-0.08905119161110968,69.96303759764703,-0.0012728323228127902
59,0.28136842678706836,1.767889965092743,69.97119377586667,-0.06934988774989077,69.97122814290752,-0.0009911202210458416
60,0.20153376859417352,1.2662740137314419,69.97758179679037,-0.054004411341504945,69.97760263543566,-0.0007717385944688003
61,0.14435116387279176,0.9069851119197979,69.98255153721979,-0.042052824109085285,69.98256417208246,-0.0006009043414937112
62,0.10339338492393974,0.6496397970136615,69.98641854741841,-0.03274518488496093,69.98642620781236,-0.000467879099619155
63,0.07405684692262442,0.4653128924802815,69.98942791248325,-0.025497001244319847,69.98943255673504,-0.00036429787864925304
64,0.05304417279843926,0.3332863671586486,69.99177008908558,-0.01985283334399591,69.99177290466649,-0.00028364524552400636
65,0.03799357365039398,0.23872066372740092,69.99359314358612,-0.015457863022054605,69.99359485049611,-0.0002208468243519608
66,0.027213387683753087,0.1709867576531393,69.9950122244538,-0.012035701384193203,69.9950132592283,-0.00017195084168251807
67,0.019491940296028503,0.12247147287642801,69.99611690333663,-0.009371075889852053,69.99611753063616,-0.00013387993860866298
68,0.013961353908567902,0.08772177374664814,69.99697687005602,-0.00729633004911893,69.99697725033266,-0.00010423778781529196
69,0.01,0.06283185307179587,69.99764635410632,-0.005680899739028969,69.9976465846328,-8.115843921119108e-05
