Date:, 200308
Serial number:, 0024
Data Source:, simulation
Circuit type:, rc
Circuit configuration:, parallel
Circuit elements:, [R=60.0 ohm C=0.1 F]
---
,freq [Hz],angular_freq [1/s],Re_Z [ohm],Im_Z [ohm],|Z| [ohm],phase_angle [rad]
0,100000000.0,628318530.7179586,4.221715985097409e-18,-1.5915494309189538e-08,1.5915494309189538e-08,-1.5707963265296383
1,71626291.1569279,450041260.2049765,8.228943592830785e-18,-2.22201848680394e-08,2.22201848680394e-08,-1.5707963264245601
2,51303255.84896997,322347863.3607233,1.6039807721084455e-17,-3.1022386485650445e-08,3.1022386485650445e-08,-1.5707963262778568
3,36746619.40736688,230885819.1488878,3.126469744591553e-17,-4.3311451681454084e-08,4.3311451681454084e-08,-1.570796326073039
4,26320240.607048776,165374949.0636404,6.094096159891802e-17,-6.0468650521862e-08,6.0468650521862e-08,-1.5707963257870858
5,18852212.170408722,118451942.51694426,1.1878575850686767e-16,-8.442242303092266e-08,8.442242303092266e-08,-1.5707963253878563
6,13503140.378698722,84842733.2282232,2.3153649128343326e-16,-1.1786513257535493e-07,1.1786513257535493e-07,-1.5707963248304777
7,9671798.642975444,60769703.12754277,4.513095464448605e-16,-1.645556829364809e-07,1.645556829364809e-07,-1.570796324052302
8,6927550.656129393,43527084.4973345,8.796898734330926e-16,-2.297420127142303e-07,2.297420127142303e-07,-1.570796322965863
9,4961947.603002898,31176836.274182778,1.7146862491978783e-15,-3.207509547170089e-07,3.207509547170089e-07,-1.5707963214490475
10,3554059.0371810608,22330811.523264866,3.34225619957861e-15,-4.478117595315208e-07,4.478117595315208e-07,-1.5707963193313672
11,2545640.673860415,15994732.0793585,6.514705829621741e-15,-6.25205845923808e-07,6.25205845923808e-07,-1.570796316374799
12,1823348.0008684385,11456433.368931845,1.2698425707717628e-14,-8.728720080647893e-07,8.728720080647894e-07,-1.5707963122470299
13,1305996.547906052,8205818.321030567,2.475169557483855e-14,-1.2186475021474881e-06,1.2186475021474884e-06,-1.5707963064841048
14,935436.8899026163,5877523.322429887,4.824585723702257e-14,-1.7013969067273372e-06,1.7013969067273378e-06,-1.5707962984382815
15,670018.750350959,4209851.967739973,9.404053687947577e-14,-2.375380435376308e-06,2.37538043537631e-06,-1.5707962872052228
16,479909.5809323878,3015360.8276890917,1.8330325302612064e-13,-3.3163526925776765e-06,3.3163526925776816e-06,-1.5707962715223518
17,343741.43372862396,2159791.1258725356,3.572936064052953e-13,-4.630077362670908e-06,4.630077362670922e-06,-1.5707962496269405
18,246209.24014946254,1546978.2801989533,6.964345644204685e-13,-6.4642148684297015e-06,6.464214868429739e-06,-1.570796219057982
19,176350.5472047139,1108043.1671097383,1.3574860949774234e-12,-9.024919151917293e-06,9.024919151917395e-06,-1.5707961763795775
20,126313.35639768369,793650.2250184647,2.6460037915988375e-12,-1.2600009027612769e-05,1.2600009027613046e-05,-1.5707961167947462
21,90473.57242349294,568462.220939339,5.157574792890742e-12,-1.7591318528564536e-05,1.759131852856529e-05,-1.5707960336062545
22,64802.86440412508,407168.4054871497,1.0053113993531972e-11,-2.455986236956179e-05,2.4559862369563847e-05,-1.570795917463857
23,46415.888336127726,291639.62761324603,1.9595469775106356e-11,-3.428889304871181e-05,3.428889304871741e-05,-1.5707957553133458
24,33245.97932270938,208890.64880324394,3.819537269288856e-11,-4.787193709859519e-05,4.787193709861042e-05,-1.5707955289292783
25,23812.86194765587,149620.62431140724,7.445019241138915e-11,-6.683570561217862e-05,6.68357056122201e-05,-1.5707952128664697
26,17056.269831425252,107167.70400010158,1.4511787055089286e-10,-9.331169397793886e-05,9.331169397805172e-05,-1.570794771599997
27,12216.77348996793,76760.25169330758,2.8286288686582925e-10,-0.0001302757583430998,0.0001302757583434069,-1.5707941555322575
28,8750.421749906795,54980.52137063906,5.513546502726357e-10,-0.00018188259679269522,0.00018188259679353093,-1.5707932954182835
29,6267.602560047386,39380.5083165309,1.0746971924958156e-09,-0.0002539327303610032,0.00025393273036327735,-1.5707920945827238
30,4489.251258218607,28206.797545876623,2.0947933512081736e-09,-0.00035452447174786435,0.00035452447175405314,-1.5707904180537007
31,3215.4841769777026,20203.482936254746,4.0831586932914215e-09,-0.0004949641619156008,0.0004949641619324426,-1.5707880773921976
32,2303.1320587069963,14471.005511762072,7.95886854637051e-09,-0.0006910369836115047,0.0006910369836573369,-1.5707848095118353
33,1649.6480740980207,10365.044541189785,1.5513379051026055e-08,-0.0009647811890894735,0.0009647811892141986,-1.5707802471084091
34,1181.5817326180995,7424.096981617841,3.0238585817804885e-08,-0.001346965162190144,0.0013469651625295633,-1.5707738773755193
35,846.3231720621134,5317.605319826292,5.89408709115031e-08,-0.0018805457322852214,0.0018805457332088963,-1.5707649843660048
