Date:, 200308
Serial number:, 0031
Data Source:, simulation
Circuit type:, rc
Circuit configuration:, parallel
Circuit elements:, [R=60.0 ohm Q=1e-05 [s^(alpha-1)/ohm]                        alpha=0.75]
---
,freq [Hz],angular_freq [1/s],Re_Z [ohm],Im_Z [ohm],|Z| [ohm],phase_angle [rad]
0,100000000.0,628318530.7179586,0.009650314218582609,-0.023272379815157986,0.025193892648385053,-1.1777093097237399
1,71626291.1569279,450041260.2049765,0.012397460775607053,-0.02988799035934497,0.032357209419278006,-1.1775990090170312
2,51303255.84896997,322347863.3607233,0.01592762984966233,-0.03838321247947743,0.041556712970019255,-1.1774573551099803
3,36746619.40736688,230885819.1488878,0.02046465151888146,-0.04929142660194613,0.05337084127352969,-1.177275441205578
4,26320240.607048776,165374949.0636404,0.026296754644450058,-0.0632969478651123,0.06854212510470586,-1.1770418337919188
5,18852212.170408722,118451942.51694426,0.0337953624664271,-0.08127746084440621,0.08802358868821002,-1.1767418581483944
6,13503140.378698722,84842733.2282232,0.043439543674674064,-0.10435820341271673,0.11303817308411294,-1.1763566833089032
7,9671798.642975444,60769703.12754277,0.05584792604103018,-0.13398103285086235,0.14515477259418041,-1.175862151177782
8,6927550.656129393,43527084.4973345,0.07182051957364573,-0.17199226186432542,0.18638542103135405,-1.1752272798955108
9,4961947.603002898,31176836.274182778,0.09239379630875105,-0.22075403129264,0.23930933105145497,-1.17441235354205
10,3554059.0371810608,22330811.523264866,0.11891365524103528,-0.2832849655704713,0.30723090521795965,-1.1733664883656598
11,2545640.673860415,15994732.0793585,0.1531327449466332,-0.3634368646645969,0.3943805169783659,-1.1720245396439952
12,1823348.0008684385,11456433.368931845,0.1973412943282903,-0.4661150621481644,0.506168783716017,-1.1703031831970556
13,1305996.547906052,8205818.321030567,0.25454451439975917,-0.5975505029159662,0.6495071310972139,-1.1680959726226938
14,935436.8899026163,5877523.322429887,0.32870536069252365,-0.7656309606143454,0.8332094466574701,-1.1652671405340675
15,670018.750350959,4209851.967739973,0.4250797921541943,-0.9802960205692655,1.0684910470573867,-1.16164388593231
16,479909.5809323878,3015360.8276890917,0.5506836679040612,-1.2539935359800436,1.3695810638206134,-1.1570068830706113
17,343741.43372862396,2159791.1258725356,0.7149472340540917,-1.6021808062675138,1.754460852642092,-1.1510787834431402
18,246209.24014946254,1546978.2801989533,0.9306355279696183,-2.043825916177458,2.245730807901498,-1.1435106043969532
19,176350.5472047139,1108043.1671097383,1.21513997311399,-2.60181394702142,2.8715850969759975,-1.1338661793759157
20,126313.35639768369,793650.2250184647,1.5922719419412437,-3.3030741853395025,3.666828194904904,-1.1216054105923203
21,90473.57242349294,568462.220939339,2.094695050154914,-4.178096836674489,4.673782251001096,-1.106068115030211
22,64802.86440412508,407168.4054871497,2.7670756188598093,-5.259277095776847,5.942785798819552,-1.0864620860600063
23,46415.888336127726,291639.62761324603,3.669818078776081,-6.577200884275107,7.53174191030342,-1.0618619832107772
24,33245.97932270938,208890.64880324394,4.882718056635472,-8.153625575476497,9.503817424890826,-1.0312301214410513
25,23812.86194765587,149620.62431140724,6.506776918725098,-9.989749288637075,11.921964465635629,-0.9934759109524002
26,17056.269831425252,107167.70400010158,8.660626439229116,-12.049024151820849,14.838646613860595,-0.9475756368233712
27,12216.77348996793,76760.25169330758,11.465954009250705,-14.236389811473785,18.279575930707114,-0.8927728273590672
28,8750.421749906795,54980.52137063906,15.016031748919245,-16.381513622640657,22.22240306657478,-0.8288608592278572
29,6267.602560047386,39380.5083165309,19.327157829096006,-18.241263854237243,26.575980447590062,-0.756501774663593
30,4489.251258218607,28206.797545876623,24.287939170149556,-19.539011142725208,31.171733117817254,-0.6774629326331172
31,3215.4841769777026,20203.482936254746,29.639268414381586,-20.04335537695991,35.780194618068606,-0.5946032789484494
32,2303.1320587069963,14471.005511762072,35.01635019581527,-19.655547845460134,40.1557634984213,-0.5114963235560707
33,1649.6480740980207,10365.044541189785,40.04697931280411,-18.451964109422615,44.093486271507054,-0.4317641387793587
34,1181.5817326180995,7424.096981617841,44.454071034241494,-16.65099704087485,47.47020259038939,-0.3583903885649804
35,846.3231720621134,5317.605319826292,48.106641219792486,-14.52846525735082,50.252614182586434,-0.29329559082273915
36,606.1898993497572,3808.8034689550664,51.00666975944675,-12.335164430846415,52.47701059974051,-0.2372786958703858
37,434.19134227214533,2728.1046622689264,53.24028348297476,-10.251882556349946,54.21834450900089,-0.19023038293872452
38,310.9951549940195,1954.0401884624616,54.92762220335972,-8.382947732326116,55.56363463271573,-0.15144941940927148
39,222.75429519995564,1399.6065147115055,56.18887845853646,-6.77146365687442,56.59543075624174,-0.11993414540012191
40,159.5506400444829,1002.4862372785938,57.127776474452325,-5.420142691133757,57.38432531368858,-0.09459437632475594
41,114.28020598100309,718.0437111212954,57.82689674634261,-4.309166175369258,57.98723049464525,-0.07438089606597698
42,81.85467307069021,514.3080791617493,58.34902554288668,-3.408628288136225,58.448503219596006,-0.05835159522669347
43,58.62946645916402,368.37980222399773,58.740696730821476,-2.6861024887836136,58.80207988670631,-0.045696301107670555
44,41.994112349794214,263.8567897042758,59.03597165167557,-2.110715883036113,59.07369186360661,-0.0357378247689261
45,30.078825180430957,188.99083243090715,59.25968241851215,-1.6550196366663854,59.28278882053938,-0.027920999103843852
46,21.54434690031882,135.3671238968633,59.42995755752017,-1.2955895539265958,59.44407798579176,-0.02179682472930455
47,15.43141663868093,96.95845029312662,59.560092888258275,-1.012956810394592,59.56870609940825,-0.01700566793652208
48,11.052951411260198,69.44774190819994,59.659901830830435,-0.7912257123650003,59.665148324564086,-0.013261492292096963
49,7.916819159263001,49.74284182107913,59.736678450348414,-0.6175780440473209,59.73987073070053,-0.010337970891126279
50,5.670523941381169,35.628952712496236,59.79588221173154,-0.4817684821655554,59.79782295660671,-0.008056709598481444
51,4.061585988376979,25.519697406016714,59.84162614844787,-0.3756607955827315,59.84280525780804,-0.006277500883427266
52,2.9091634056238775,18.278812766400474,59.87702704464505,-0.2928243438601362,59.87774305868176,-0.004890389919507027
53,2.0837258511429577,13.09243565209171,59.9044587048981,-0.22819455656747054,59.90489333503974,-0.0038092899551441465
54,1.4924955450518291,9.377626079700642,59.92573680683958,-0.17779339285386905,59.92600055345885,-0.002966886694378751
55,1.0690192046030011,6.716845759454385,59.942255063904035,-0.13850257601534938,59.94241507571823,-0.002310595912448612
56,0.7656988080124189,4.811027500228553,59.95508640241293,-0.10788155505634933,59.955183461905285,-0.0017993709141136166
57,0.5484416576121004,3.4459605649535665,59.96505874157603,-0.08402247165254158,59.96511760729238,-0.0014011895998738977
58,0.39282841850712547,2.468213747406564,59.97281214952192,-0.06543524988361019,59.97284784711971,-0.0010910814679571553
59,0.28136842678706836,1.767889965092743,59.97884221161886,-0.050956928075308605,59.97886385765232,-0.0008495815180205486
60,0.20153376859417352,1.2662740137314419,59.983533103264776,-0.039680340673361694,59.98354622794402,-0.0006615204679072061
61,0.14435116387279176,0.9069851119197979,59.98718291656185,-0.030898152651209456,59.987190874059834,-0.000515079195529023
62,0.10339338492393974,0.6496397970136615,59.990023121198355,-0.02405902042810607,59.99002794563757,-0.00040105033948068506
63,0.07405684692262442,0.4653128924802815,59.99223355924373,-0.018733299018329534,59.99223648409302,-0.00031226205957059965
64,0.05304417279843926,0.3332863671586486,59.99395402426788,-0.014586245055274531,59.9939557974344,-0.00024312857862259497
65,0.03799357365039398,0.23872066372740092,59.99529321855458,-0.011357094302030591,59.995294293502155,-0.0001892997526489296
66,0.027213387683753087,0.1709867576531393,59.99633569174522,-0.008842736135535809,59.99633634340154,-0.00014738793577224435
67,0.019491940296028503,0.12247147287642801,59.99714722172094,-0.006884981202032699,59.99714761676444,-0.00011475514237980182
68,0.013961353908567902,0.08772177374664814,59.99777899105863,-0.005360635160803604,59.99777923053757,-8.934722645879893e-05
69,0.01,0.06283185307179587,59.9982708308554,-0.004173762352746109,59.998270976028685,-6.956471058607639e-05
