Date:, 200308
Serial number:, 0036
Data Source:, simulation
Circuit type:, rc
Circuit configuration:, parallel
Circuit elements:, [R=110.0 ohm Q=1e-05 [s^(alpha-1)/ohm]                        alpha=0.75]
---
,freq [Hz],angular_freq [1/s],Re_Z [ohm],Im_Z [ohm],|Z| [ohm],phase_angle [rad]
0,100000000.0,628318530.7179586,0.00964691583163799,-0.023275782279566774,0.02519573427762133,-1.177885628519996
1,71626291.1569279,450041260.2049765,0.012391855986264128,-0.029893603787016505,0.03236024786925214,-1.1778254544503408
2,51303255.84896997,322347863.3607233,0.015918386786718607,-0.03839247384261942,0.041561726211116326,-1.1777481721056078
3,36746619.40736688,230885819.1488878,0.020449409792452553,-0.0493067070955832,0.053379113194856366,-1.1776489189889325
4,26320240.607048776,165374949.0636404,0.02627162403045815,-0.06332216059948675,0.06855577475446499,-1.1775214516358916
5,18852212.170408722,118451942.51694426,0.03375393306754318,-0.08131906418700371,0.08804611404132619,-1.1773577540953204
6,13503140.378698722,84842733.2282232,0.04337125752580834,-0.10442685797008601,0.11307534941301088,-1.1771475358538237
7,9671798.642975444,60769703.12754277,0.05573540034794541,-0.1340943387388728,0.14521613730491978,-1.176877588275183
8,6927550.656129393,43527084.4973345,0.07163515116127907,-0.17217928229759552,0.1864867291107182,-1.1765309601638456
9,4961947.603002898,31176836.274182778,0.09208855322529386,-0.22106277180832407,0.2394766183048085,-1.1760859024112358
10,3554059.0371810608,22330811.523264866,0.11841127594096047,-0.2837947474264013,0.30750721769867645,-1.1755145183654612
11,2545640.673860415,15994732.0793585,0.152306462811156,-0.36427881009966273,0.3948370677908448,-1.174781040057926
12,1823348.0008684385,11456433.368931845,0.19598344599485532,-0.4675060400508904,0.5069234740945453,-1.1738396302124228
13,1305996.547906052,8205818.321030567,0.25231561455873197,-0.5998494400887957,0.6507553458289776,-1.1726315856588139
14,935436.8899026163,5877523.322429887,0.32505191417957724,-0.7694323723931245,0.8352753573512862,-1.1710817893077083
15,670018.750350959,4209851.967739973,0.41910256572295385,-0.9865855824763106,1.0719132764107757,-1.1690942258679544
16,479909.5809323878,3015360.8276890917,0.5409285315290582,-1.2644072427993909,1.3752561041005202,-1.166546343087543
17,343741.43372862396,2159791.1258725356,0.699077324965989,-1.6194373252719416,1.7638838841504116,-1.1632820102396406
18,246209.24014946254,1546978.2801989533,0.9049266837755752,-2.0724486964452407,2.2614013138774456,-1.1591028085114166
19,176350.5472047139,1108043.1671097383,1.173724487458052,-2.6493376502220993,2.8976920397694133,-1.153757402199565
20,126313.35639768369,793650.2250184647,1.5260499674676717,-3.382057607211261,3.7104099721868526,-1.1469288185276312
21,90473.57242349294,568462.220939339,1.9898677402670142,-4.309467136605266,4.746691545196101,-1.1382196663096293
22,64802.86440412508,407168.4054871497,2.603396419796843,-5.4778344078679675,6.065009704743532,-1.1271357501284116
23,46415.888336127726,291639.62761324603,3.41904594639491,-6.940520580677325,7.736969763050969,-1.1130693522050445
24,33245.97932270938,208890.64880324394,4.508635964770481,-8.75601089371675,9.848630617182687,-1.095284913308115
25,23812.86194765587,149620.62431140724,5.96986618966033,-10.982938670153324,12.500569753207204,-1.072912297729883
26,17056.269831425252,107167.70400010158,7.933326135287366,-13.67008747955054,15.805345781329747,-1.0449566473895162
27,12216.77348996793,76760.25169330758,10.567818584930224,-16.838819466014723,19.880257308521763,-1.0103390983550515
28,8750.421749906795,54980.52137063906,14.079022718068181,-20.4557559160758,24.832575999963233,-0.9679883076686087
29,6267.602560047386,39380.5083165309,18.692715821561755,-24.396523041845665,30.734475126752557,-0.9170050011597052
30,4489.251258218607,28206.797545876623,24.611151397827253,-28.40932583279606,37.5872128176691,-0.8569119919168174
31,3215.4841769777026,20203.482936254746,31.935905873409176,-32.100450725249054,45.28069147792902,-0.7879677113611306
32,2303.1320587069963,14471.005511762072,40.57087097801918,-34.974709841192485,53.56515565543225,-0.7114565956318997
33,1649.6480740980207,10365.044541189785,50.15323480216493,-36.55219726188718,62.05972998485411,-0.6298012479143799
34,1181.5817326180995,7424.096981617841,60.07851786149391,-36.53281049514363,70.31411345603327,-0.5463427287487931
35,846.3231720621134,5317.605319826292,69.64480763273116,-34.9203992379488,77.9091362623015,-0.46477263479819025
36,606.1898993497572,3808.8034689550664,78.25206253733306,-32.02107822483446,84.55019066819217,-0.3884158245581307
